order_id,partner_id,promised_sla_minutes,actual_fulfillment_minutes,is_late
6181213665,DP0041,45.0,26.4,0.0
6190018033,DP0015,55.0,34.4,0.0
6184623962,DP0041,65.0,42.3,0.0
6182439203,DP0041,65.0,39.7,0.0
6185553650,DP0020,50.0,25.9,0.0
6173555071,DP0024,70.0,63.9,0.0
6183188203,DP0041,40.0,22.1,0.0
6186800797,DP0041,45.0,35.0,0.0
6186082035,DP0041,45.0,33.1,0.0
6175153775,DP0008,40.0,51.0,1.0
6185294017,DP0043,65.0,54.2,0.0
6177972740,DP0041,45.0,29.0,0.0
6182783622,DP0043,50.0,44.7,0.0
6178369114,DP0008,50.0,31.3,0.0
6183993324,DP0041,65.0,60.1,0.0
6183393845,DP0041,50.0,44.0,0.0
6185360907,DP0028,45.0,37.6,0.0
6184579567,DP0041,40.0,41.5,1.0
6182748830,DP0005,50.0,47.7,0.0
6176325624,DP0041,50.0,35.6,0.0
6183283365,DP0041,50.0,32.5,0.0
6184046477,DP0005,75.0,53.2,0.0
6178712860,DP0041,45.0,28.3,0.0
6184801908,DP0041,55.0,29.9,0.0
6180838740,DP0005,40.0,24.9,0.0
6181367331,DP0048,65.0,82.0,1.0
6183049002,DP0046,45.0,44.5,0.0
6184422638,DP0041,75.0,79.7,1.0
6182131964,DP0006,50.0,37.4,0.0
6181361899,DP0041,50.0,40.2,0.0
6184000619,DP0041,45.0,38.2,0.0
6182472328,DP0021,50.0,60.1,1.0
6174712751,DP0041,55.0,32.9,0.0
6182279992,DP0041,50.0,29.7,0.0
6180719286,DP0041,50.0,34.1,0.0
6182490198,DP0039,55.0,48.0,0.0
6166933253,DP0041,45.0,26.0,0.0
6180806764,DP0043,55.0,40.8,0.0
6181333003,DP0028,55.0,36.9,0.0
6179956658,DP0041,55.0,41.2,0.0
6180210949,DP0043,60.0,48.1,0.0
6179376329,DP0041,50.0,41.8,0.0
6162645515,DP0039,65.0,44.6,0.0
6170201964,DP0041,40.0,33.2,0.0
6179478440,DP0041,55.0,34.9,0.0
6180819744,DP0041,50.0,42.8,0.0
6173620708,DP0041,65.0,47.1,0.0
6181363065,DP0050,55.0,67.4,1.0
6177546812,DP0005,50.0,55.2,1.0
6170593019,DP0001,90.0,65.8,0.0
6181691698,DP0041,60.0,41.2,0.0
6179879305,DP0020,60.0,42.4,0.0
6173320581,DP0016,65.0,43.5,0.0
6177143315,DP0021,40.0,30.8,0.0
6176833600,DP0019,45.0,26.6,0.0
6179388140,DP0005,40.0,23.4,0.0
6180906759,DP0048,55.0,56.6,1.0
6181210180,DP0015,65.0,64.8,0.0
6175358505,DP0041,50.0,31.7,0.0
6181050254,DP0041,70.0,72.0,1.0
6179801279,DP0043,45.0,33.6,0.0
6178081018,DP0004,45.0,48.6,1.0
6179859548,DP0043,60.0,34.4,0.0
6170955242,DP0041,65.0,55.0,0.0
6179030421,DP0041,60.0,41.9,0.0
6178517674,DP0041,50.0,35.9,0.0
6164498834,DP0041,55.0,38.9,0.0
6180100878,DP0026,55.0,60.6,1.0
6161630910,DP0041,45.0,28.6,0.0
6174328437,DP0041,50.0,47.4,0.0
6175158144,DP0041,55.0,37.4,0.0
6179036377,DP0049,65.0,53.5,0.0
6175868858,DP0015,70.0,69.6,0.0
6180083728,DP0050,55.0,52.7,0.0
6177296489,DP0005,55.0,49.5,0.0
6153588524,DP0001,45.0,38.5,0.0
6168863888,DP0005,55.0,52.5,0.0
6173228867,DP0026,40.0,44.5,1.0
6176545172,DP0041,55.0,53.9,0.0
6174538800,DP0005,55.0,35.6,0.0
6179981927,DP0002,60.0,41.8,0.0
6173250134,DP0044,50.0,39.1,0.0
6177947997,DP0041,40.0,62.4,1.0
6179709528,DP0041,45.0,52.2,1.0
6086766700,DP0043,50.0,86.0,1.0
6172349680,DP0041,45.0,50.9,1.0
6177192707,DP0007,45.0,78.9,1.0
6170444952,DP0034,50.0,112.9,1.0
6177900943,DP0041,50.0,96.3,1.0
6179075754,DP0019,50.0,131.7,1.0
6168448908,DP0041,55.0,82.6,1.0
6176632419,DP0003,55.0,61.0,1.0
6173947543,DP0021,50.0,57.3,1.0
6179324925,DP0041,45.0,63.1,1.0
6169055234,DP0041,45.0,67.0,1.0
6172803548,DP0041,65.0,63.5,0.0
6171616982,DP0041,50.0,63.6,1.0
6166412153,DP0002,50.0,74.6,1.0
6152742785,DP0006,55.0,80.2,1.0
6178737057,DP0043,50.0,88.0,1.0
6159872575,DP0041,50.0,48.9,0.0
6178656619,DP0007,55.0,57.3,1.0
6177165395,DP0043,55.0,58.9,1.0
6178899347,DP0016,55.0,76.7,1.0
6177905427,DP0041,45.0,38.2,0.0
6179464440,DP0008,40.0,62.9,1.0
6177644928,DP0041,50.0,49.8,0.0
6172196995,DP0041,50.0,50.5,1.0
6173030104,DP0015,40.0,60.6,1.0
6178620137,DP0043,45.0,65.8,1.0
6175930816,DP0034,55.0,51.4,0.0
6175542324,DP0019,60.0,65.4,1.0
6175594643,DP0008,45.0,52.5,1.0
6176646316,DP0019,60.0,65.4,1.0
6176466603,DP0003,45.0,40.5,0.0
6173764595,DP0041,55.0,66.1,1.0
6178196099,DP0043,50.0,59.5,1.0
6168451326,DP0041,40.0,34.5,0.0
6168747163,DP0015,40.0,65.5,1.0
6175749910,DP0005,45.0,43.3,0.0
6169157062,DP0015,40.0,30.9,0.0
6175052597,DP0037,50.0,57.6,1.0
6173924572,DP0041,50.0,60.6,1.0
6176431379,DP0013,40.0,55.1,1.0
6176429250,DP0041,45.0,33.9,0.0
6164526156,DP0043,45.0,39.4,0.0
6175691356,DP0040,40.0,34.4,0.0
6170028209,DP0041,55.0,42.9,0.0
6175214005,DP0041,50.0,27.0,0.0
6169816307,DP0041,40.0,36.9,0.0
6169348235,DP0041,45.0,21.2,0.0
6174504557,DP0041,50.0,41.1,0.0
6171967524,DP0015,50.0,32.9,0.0
6164412913,DP0021,50.0,40.4,0.0
6169494928,DP0019,55.0,39.8,0.0
6171669390,DP0041,50.0,38.6,0.0
6173475886,DP0007,50.0,36.3,0.0
6171086580,DP0043,55.0,33.3,0.0
6171962090,DP0041,40.0,58.2,1.0
6168984363,DP0034,45.0,29.1,0.0
6171670433,DP0009,55.0,47.0,0.0
6167884153,DP0043,70.0,55.0,0.0
6169445008,DP0041,65.0,53.9,0.0
6150914518,DP0041,50.0,33.4,0.0
6171865708,DP0019,50.0,38.9,0.0
6170091281,DP0034,45.0,31.4,0.0
6171337475,DP0006,60.0,64.4,1.0
6167374391,DP0013,50.0,46.9,0.0
6170079896,DP0041,50.0,48.5,0.0
6199300180,DP0041,40.0,53.9,1.0
6195880692,DP0041,50.0,39.3,0.0
6196950518,DP0043,60.0,44.8,0.0
6195619078,DP0041,50.0,54.6,1.0
6194214623,DP0041,50.0,38.6,0.0
6192090892,DP0026,40.0,42.9,1.0
6180757886,DP0044,50.0,34.3,0.0
6192032304,DP0005,50.0,34.2,0.0
6188474720,DP0043,45.0,24.8,0.0
6190345090,DP0042,50.0,33.3,0.0
6188871801,DP0008,50.0,38.5,0.0
6188020541,DP0041,45.0,30.4,0.0
6184892723,DP0043,50.0,29.7,0.0
6186599206,DP0041,45.0,32.5,0.0
6186538695,DP0043,40.0,40.2,1.0
6183619340,DP0044,45.0,31.4,0.0
6181609269,DP0038,50.0,37.1,0.0
6183973282,DP0030,55.0,49.0,0.0
6181006852,DP0044,55.0,37.9,0.0
6179526142,DP0041,55.0,90.2,1.0
6178511506,,,,
6173093197,DP0005,50.0,96.9,1.0
6176018686,,,,
6175888748,DP0043,50.0,62.2,1.0
6176183830,DP0043,60.0,84.4,1.0
6178801238,DP0041,50.0,66.8,1.0
6173665290,DP0008,50.0,83.4,1.0
6178743835,DP0019,50.0,66.0,1.0
6179116865,DP0043,55.0,46.1,0.0
6179036417,DP0012,45.0,41.4,0.0
6158606568,DP0019,50.0,33.9,0.0
6177382442,DP0008,50.0,33.2,0.0
6176245022,DP0041,55.0,77.4,1.0
6162738906,DP0045,55.0,55.2,1.0
6175357028,DP0019,50.0,33.6,0.0
6171931266,DP0041,65.0,45.3,0.0
6176986624,DP0041,50.0,45.9,0.0
6176805040,DP0050,55.0,47.3,0.0
6171527532,DP0007,50.0,24.3,0.0
6169893373,DP0041,40.0,30.5,0.0
6161311270,DP0032,55.0,36.6,0.0
6172516561,DP0043,55.0,31.2,0.0
6157754363,DP0041,55.0,32.4,0.0
6171632477,DP0007,55.0,44.3,0.0
6163011183,DP0041,50.0,56.9,1.0
6153623116,DP0041,45.0,51.8,1.0
6169707610,DP0001,50.0,34.4,0.0
6172443660,DP0043,55.0,41.2,0.0
6162776181,DP0012,50.0,30.2,0.0
6170123173,DP0041,65.0,45.6,0.0
6171011982,DP0037,55.0,36.5,0.0
6171894603,DP0041,50.0,34.6,0.0
6171371140,DP0029,50.0,34.0,0.0
6170209446,DP0043,50.0,28.2,0.0
6170558879,DP0041,65.0,38.5,0.0
6171239165,DP0041,50.0,37.7,0.0
6166000623,DP0041,70.0,63.5,0.0
6159184379,DP0041,50.0,59.9,1.0
6170741873,DP0005,60.0,57.3,0.0
6170247794,DP0033,50.0,51.9,1.0
6157524799,DP0043,45.0,28.1,0.0
6194302259,DP0008,40.0,37.1,0.0
6192540219,DP0041,40.0,32.2,0.0
6193901436,DP0048,40.0,48.1,1.0
6197728201,DP0005,65.0,43.3,0.0
6189078720,DP0041,50.0,24.6,0.0
6196423151,DP0041,50.0,38.8,0.0
6198125582,DP0041,70.0,50.7,0.0
6197392688,DP0005,50.0,40.2,0.0
6194298733,DP0005,40.0,25.9,0.0
6195722149,DP0041,55.0,52.7,0.0
6193313826,DP0041,40.0,46.6,1.0
6187949769,DP0041,75.0,43.4,0.0
6192789870,DP0041,50.0,24.7,0.0
6193655194,DP0006,40.0,22.6,0.0
6196417399,DP0041,50.0,40.0,0.0
6192340494,DP0016,40.0,34.9,0.0
6188614100,DP0043,40.0,23.2,0.0
6166125709,DP0043,55.0,54.1,0.0
6196358754,DP0041,40.0,22.3,0.0
6179788077,DP0046,55.0,47.8,0.0
6192131224,DP0005,50.0,22.3,0.0
6189839711,DP0041,45.0,23.0,0.0
6183121050,DP0025,60.0,38.5,0.0
6189425062,DP0043,40.0,24.5,0.0
6194631723,DP0019,70.0,48.5,0.0
6192309517,DP0041,50.0,28.2,0.0
6187333914,DP0043,75.0,48.9,0.0
6183991741,DP0005,40.0,26.1,0.0
6195153137,DP0033,55.0,37.3,0.0
6184295077,DP0041,45.0,31.4,0.0
6164304576,DP0040,55.0,47.9,0.0
6193895255,DP0019,45.0,25.4,0.0
6193690140,DP0015,40.0,23.4,0.0
6191209042,DP0008,55.0,47.7,0.0
6187275291,DP0043,40.0,23.5,0.0
6195018078,DP0041,45.0,25.2,0.0
6195270846,DP0005,60.0,38.6,0.0
6193728395,DP0032,50.0,28.3,0.0
6193570075,DP0028,40.0,25.3,0.0
6190542750,DP0012,50.0,37.2,0.0
6195218420,DP0039,45.0,38.0,0.0
6194227745,DP0025,40.0,33.5,0.0
6193370892,DP0026,40.0,22.4,0.0
6189047327,DP0041,40.0,18.7,0.0
6161310935,DP0015,45.0,25.8,0.0
6192589904,,,,
6181254214,DP0041,55.0,69.7,1.0
6185866362,DP0041,55.0,35.0,0.0
6188946506,DP0041,40.0,25.9,0.0
6187940798,DP0041,40.0,24.7,0.0
6193247696,DP0043,40.0,19.2,0.0
6177279337,DP0041,40.0,17.9,0.0
6191126196,DP0041,50.0,26.8,0.0
6192403161,DP0042,40.0,23.4,0.0
6190844289,DP0041,45.0,54.3,1.0
6191011970,DP0019,45.0,37.9,0.0
6190999540,DP0015,50.0,20.0,0.0
6184062371,DP0008,105.0,71.4,0.0
6186307701,DP0043,45.0,30.1,0.0
6182883586,DP0041,40.0,59.6,1.0
6183691132,DP0044,55.0,43.6,0.0
6188749638,DP0041,45.0,22.4,0.0
6187823572,DP0041,40.0,39.0,0.0
6185792712,DP0005,45.0,28.2,0.0
6187215100,DP0041,55.0,45.8,0.0
6181907772,DP0041,50.0,32.9,0.0
6181398600,DP0049,55.0,35.4,0.0
6180959459,DP0016,50.0,43.9,0.0
6183215266,DP0041,45.0,30.4,0.0
6167700954,DP0041,40.0,24.5,0.0
6185783127,DP0041,45.0,32.7,0.0
6184329517,DP0041,40.0,21.6,0.0
6182397914,DP0041,50.0,28.9,0.0
6180429984,DP0015,40.0,27.2,0.0
6185030417,DP0041,45.0,28.9,0.0
6181885395,DP0041,70.0,50.8,0.0
6181362376,DP0043,50.0,33.7,0.0
6177828905,DP0043,45.0,29.3,0.0
6184597529,DP0021,50.0,31.7,0.0
6179722896,DP0019,50.0,31.1,0.0
6174927558,DP0049,65.0,39.4,0.0
6169935162,DP0041,40.0,31.0,0.0
6151343296,DP0043,45.0,29.6,0.0
6182387851,DP0009,45.0,40.5,0.0
6182353976,DP0041,55.0,32.9,0.0
6176371434,DP0041,75.0,52.1,0.0
6180480937,DP0046,70.0,64.0,0.0
6176581058,DP0026,50.0,22.4,0.0
6177094994,DP0041,50.0,33.9,0.0
6174143140,DP0041,45.0,29.7,0.0
6170946556,DP0005,70.0,42.2,0.0
6158688462,DP0041,75.0,41.0,0.0
6182001735,DP0041,60.0,32.8,0.0
6169939785,DP0043,50.0,25.7,0.0
6181101038,DP0041,50.0,32.6,0.0
6171831134,DP0015,50.0,32.3,0.0
6177410930,DP0005,40.0,21.0,0.0
6177956209,DP0037,45.0,27.5,0.0
6180771829,DP0021,55.0,30.2,0.0
6173346711,DP0041,50.0,27.8,0.0
6181476872,DP0028,55.0,35.5,0.0
6170352432,DP0046,50.0,47.9,0.0
6180974078,DP0047,55.0,38.8,0.0
6178538716,DP0041,45.0,24.7,0.0
6180612605,DP0043,55.0,31.9,0.0
6178608319,DP0041,75.0,47.7,0.0
6179130984,DP0041,40.0,23.4,0.0
6180957346,DP0012,40.0,28.3,0.0
6176850731,DP0041,45.0,26.2,0.0
6159833829,DP0041,45.0,21.0,0.0
6179316148,DP0043,50.0,22.4,0.0
6180640607,DP0041,70.0,47.9,0.0
6180538610,DP0043,40.0,27.0,0.0
6178193574,DP0041,45.0,39.0,0.0
6172979746,DP0008,40.0,24.0,0.0
6173375634,DP0050,40.0,49.2,1.0
6175441305,DP0041,45.0,25.5,0.0
6177218723,DP0033,45.0,28.0,0.0
6175388314,DP0041,50.0,28.7,0.0
6180395346,DP0007,45.0,26.9,0.0
6178618263,DP0041,45.0,20.6,0.0
6176665809,DP0041,40.0,32.2,0.0
6176200517,DP0035,40.0,30.0,0.0
6169263339,DP0047,50.0,48.2,0.0
6173470822,DP0041,50.0,24.6,0.0
6178577898,DP0015,60.0,50.7,0.0
6177523740,DP0041,55.0,31.5,0.0
6171705610,DP0043,50.0,29.8,0.0
6174367649,DP0010,50.0,41.4,0.0
6175759176,DP0015,45.0,30.1,0.0
6167133972,DP0002,40.0,21.4,0.0
6162716669,DP0002,40.0,22.0,0.0
6178289592,DP0042,40.0,19.3,0.0
6164027253,DP0041,40.0,25.1,0.0
6178283627,DP0028,40.0,31.7,0.0
6176720945,DP0041,55.0,35.9,0.0
6177636384,DP0033,40.0,21.0,0.0
6153474735,DP0047,50.0,32.1,0.0
6164570661,DP0048,40.0,47.9,1.0
6167981836,DP0033,70.0,45.7,0.0
6171429629,DP0043,40.0,20.6,0.0
6176671135,DP0041,55.0,32.4,0.0
6172900431,DP0021,50.0,26.1,0.0
6177263287,DP0015,40.0,22.5,0.0
6169925228,,,,
6174509419,DP0041,45.0,18.9,0.0
6173562548,DP0047,40.0,27.9,0.0
6174587182,DP0041,85.0,58.8,0.0
6175160095,DP0043,40.0,28.4,0.0
6172335776,DP0041,45.0,19.2,0.0
6169818219,DP0043,50.0,28.8,0.0
6171401267,DP0041,40.0,21.1,0.0
6174513027,DP0030,50.0,25.5,0.0
6174582715,DP0041,55.0,43.5,0.0
6173251427,DP0041,50.0,35.5,0.0
6173383681,DP0005,40.0,30.1,0.0
6171435061,DP0041,40.0,26.2,0.0
6153897523,DP0011,45.0,21.7,0.0
6169396347,DP0041,50.0,23.2,0.0
6171392401,DP0041,40.0,28.5,0.0
6163296350,DP0019,50.0,49.0,0.0
6172469478,DP0018,45.0,31.9,0.0
6171895305,DP0034,55.0,39.8,0.0
6155995936,DP0043,40.0,28.3,0.0
6167227451,DP0001,45.0,20.4,0.0
6164729070,DP0043,40.0,18.3,0.0
6171950329,DP0008,55.0,41.0,0.0
6164991808,DP0049,65.0,58.8,0.0
6166735927,DP0047,45.0,25.2,0.0
6170838702,DP0041,70.0,41.4,0.0
6170520208,DP0041,45.0,48.8,1.0
6169513840,DP0041,60.0,38.3,0.0
6171140962,DP0041,45.0,31.0,0.0
6169739382,DP0005,60.0,42.1,0.0
6164509570,DP0005,45.0,39.6,0.0
6189206809,DP0005,45.0,31.9,0.0
6178584892,DP0039,45.0,33.2,0.0
6175765366,DP0019,40.0,65.9,1.0
6165831486,DP0041,55.0,29.2,0.0
6193467594,DP0050,40.0,37.5,0.0
6187475645,DP0032,50.0,25.5,0.0
6193551334,DP0041,55.0,61.5,1.0
6190987400,DP0037,55.0,60.8,1.0
6190771610,DP0043,50.0,41.6,0.0
6192263630,DP0043,50.0,29.3,0.0
6195820246,DP0043,55.0,35.7,0.0
6194808976,DP0048,55.0,42.1,0.0
6190440431,DP0004,40.0,46.8,1.0
6188564457,DP0043,40.0,17.7,0.0
6193998787,DP0041,50.0,28.6,0.0
6192451842,DP0015,60.0,32.5,0.0
6192913517,DP0047,55.0,38.3,0.0
6194678084,DP0008,50.0,34.6,0.0
6190936645,DP0041,50.0,37.3,0.0
6194269084,DP0015,50.0,32.9,0.0
6189807130,DP0038,45.0,43.0,0.0
6194240925,DP0041,55.0,46.1,0.0
6193633480,DP0041,40.0,19.8,0.0
6194623172,DP0038,40.0,27.6,0.0
6186114497,DP0024,50.0,30.6,0.0
6187309811,DP0043,55.0,34.2,0.0
6187688774,DP0008,45.0,36.6,0.0
6185277055,DP0038,50.0,24.6,0.0
6191440285,DP0043,50.0,32.2,0.0
6186908163,DP0043,60.0,40.3,0.0
6186398389,DP0034,50.0,28.7,0.0
6185572040,DP0041,50.0,29.1,0.0
6177928897,DP0041,50.0,36.2,0.0
6186170864,DP0043,50.0,43.4,0.0
6186500294,DP0041,50.0,33.4,0.0
6178592638,DP0015,55.0,35.2,0.0
6174143682,DP0019,45.0,48.9,1.0
6174807322,DP0019,40.0,31.5,0.0
6181776994,DP0041,45.0,23.1,0.0
6182540814,DP0005,55.0,43.2,0.0
6182071413,DP0041,45.0,52.7,1.0
6176486274,DP0028,65.0,43.6,0.0
6183249945,DP0019,40.0,38.0,0.0
6183306384,DP0043,55.0,36.0,0.0
6173923604,DP0041,55.0,40.6,0.0
6176504343,DP0006,65.0,36.8,0.0
6181333826,DP0042,45.0,32.1,0.0
6178923627,DP0005,45.0,38.3,0.0
6173483268,DP0041,55.0,39.9,0.0
6176337274,DP0041,50.0,28.1,0.0
6176383948,DP0028,50.0,37.9,0.0
6180869098,DP0041,45.0,24.9,0.0
6180759991,DP0041,40.0,30.0,0.0
6179945640,DP0041,40.0,22.6,0.0
6177098516,DP0005,50.0,32.9,0.0
6173699084,DP0019,40.0,25.4,0.0
6174010856,DP0043,40.0,32.3,0.0
6181113158,DP0033,65.0,55.2,0.0
6180860660,DP0041,50.0,40.2,0.0
6181151854,DP0041,55.0,25.6,0.0
6175326683,DP0041,65.0,49.8,0.0
6178130612,DP0005,75.0,61.2,0.0
6172545297,,,,
6175843656,DP0041,60.0,50.8,0.0
6170026112,DP0015,50.0,39.8,0.0
6174639240,DP0015,50.0,24.9,0.0
6161716199,DP0002,55.0,34.1,0.0
6176115695,DP0039,60.0,36.9,0.0
6176744201,DP0043,40.0,26.2,0.0
6174441975,DP0005,40.0,41.4,1.0
6170232152,DP0013,45.0,29.1,0.0
6170523212,DP0021,40.0,35.5,0.0
6169889246,DP0041,40.0,33.3,0.0
6171513064,DP0041,50.0,39.9,0.0
6172006089,DP0037,45.0,27.7,0.0
6191691650,DP0041,40.0,27.4,0.0
6196999855,DP0041,60.0,54.6,0.0
6194025409,DP0043,65.0,49.1,0.0
6195338647,DP0041,45.0,43.6,0.0
6189751961,DP0019,50.0,40.8,0.0
6188470637,DP0019,60.0,41.3,0.0
6190897746,DP0008,40.0,27.3,0.0
6183830648,DP0026,50.0,34.7,0.0
6186794576,DP0050,40.0,48.7,1.0
6187098057,DP0035,50.0,40.9,0.0
6184841276,DP0015,40.0,50.1,1.0
6184284218,DP0041,50.0,48.9,0.0
6174141128,DP0041,50.0,52.6,1.0
6181515014,DP0008,40.0,36.2,0.0
6177894736,DP0031,60.0,40.2,0.0
6181316333,DP0037,50.0,37.1,0.0
6174798038,DP0041,55.0,47.9,0.0
6174778597,DP0003,40.0,30.5,0.0
6175256083,DP0019,55.0,41.7,0.0
6166146592,DP0041,50.0,40.2,0.0
6173995316,DP0019,40.0,26.4,0.0
6175266575,DP0041,40.0,25.0,0.0
6172390937,DP0041,40.0,24.7,0.0
6162987484,DP0028,55.0,35.0,0.0
6174457742,DP0046,45.0,56.8,1.0
6172409551,DP0041,40.0,26.0,0.0
6173031011,DP0008,50.0,33.1,0.0
6171727037,DP0041,90.0,70.4,0.0
6167632594,DP0041,40.0,25.1,0.0
6167674467,DP0041,60.0,48.0,0.0
6170561677,DP0010,50.0,52.4,1.0
6161312611,DP0048,45.0,42.7,0.0
6168477938,DP0039,40.0,36.6,0.0
6174367221,,,,
6176445953,DP0012,55.0,117.8,1.0
6221451261,DP0006,45.0,28.6,0.0
6228361576,DP0041,40.0,35.8,0.0
6225311895,DP0008,40.0,33.1,0.0
6220325963,DP0008,50.0,33.1,0.0
6223532563,,,,
6226261679,DP0027,55.0,24.3,0.0
6219998639,DP0005,50.0,42.0,0.0
6223389637,DP0005,50.0,44.7,0.0
6224457506,DP0008,40.0,27.3,0.0
6223274014,DP0015,50.0,36.3,0.0
6225115560,DP0041,55.0,38.4,0.0
6220439350,DP0008,50.0,39.6,0.0
6218607803,DP0007,45.0,23.7,0.0
6225026243,DP0041,50.0,30.8,0.0
6224652653,DP0041,45.0,20.4,0.0
6219156896,DP0039,65.0,42.8,0.0
6224902671,DP0041,55.0,50.1,0.0
6220889033,DP0021,45.0,40.7,0.0
6207413426,DP0041,40.0,46.2,1.0
6225144990,DP0041,55.0,35.4,0.0
6224982786,DP0033,50.0,29.3,0.0
6224794746,DP0043,50.0,37.7,0.0
6217510691,DP0003,50.0,37.5,0.0
6221970985,DP0041,50.0,27.5,0.0
6220146268,DP0008,55.0,32.9,0.0
6214277407,DP0041,75.0,52.5,0.0
6217876955,DP0041,50.0,33.5,0.0
6220882924,DP0043,45.0,22.1,0.0
6212096346,DP0006,45.0,30.7,0.0
6220787508,DP0041,55.0,36.4,0.0
6214798432,DP0041,45.0,32.9,0.0
6221466318,DP0041,50.0,33.3,0.0
6214694634,DP0041,50.0,39.5,0.0
6210712342,DP0041,45.0,24.6,0.0
6214632243,DP0038,45.0,42.8,0.0
6220656727,DP0021,40.0,27.1,0.0
6220074304,DP0041,50.0,27.8,0.0
6220040232,DP0007,50.0,32.0,0.0
6219061762,DP0047,65.0,44.4,0.0
6209431017,DP0041,50.0,20.9,0.0
6207426810,DP0047,75.0,66.2,0.0
6219249992,DP0015,50.0,26.7,0.0
6215356169,DP0043,45.0,30.8,0.0
6217236358,DP0041,55.0,36.6,0.0
6212483588,DP0041,50.0,35.7,0.0
6206924479,DP0041,60.0,56.0,0.0
6216934060,DP0022,55.0,49.1,0.0
6205912184,DP0041,45.0,35.5,0.0
6214273932,DP0041,50.0,38.2,0.0
6210035251,DP0005,45.0,27.1,0.0
6215699177,DP0021,55.0,59.2,1.0
6213444641,DP0043,55.0,33.3,0.0
6211266618,DP0043,55.0,47.4,0.0
6212295616,DP0049,45.0,36.9,0.0
6197845736,DP0041,50.0,35.4,0.0
6206305312,DP0018,70.0,44.3,0.0
6208769169,DP0009,50.0,31.9,0.0
6206914231,DP0012,60.0,57.1,0.0
6207655847,DP0003,40.0,24.1,0.0
6204380420,DP0033,45.0,66.2,1.0
6213169119,DP0013,55.0,47.6,0.0
6207891307,DP0036,55.0,49.9,0.0
6212070654,DP0043,55.0,40.5,0.0
6210184892,DP0038,50.0,35.5,0.0
6212256038,DP0043,50.0,28.3,0.0
6207763024,DP0041,50.0,46.3,0.0
6211807688,DP0018,45.0,44.9,0.0
6206620187,DP0028,65.0,42.6,0.0
6209640767,DP0005,40.0,20.9,0.0
6203362601,DP0026,55.0,34.5,0.0
6207992461,DP0041,55.0,37.3,0.0
6204992177,DP0005,55.0,40.4,0.0
6209150253,DP0015,55.0,54.8,0.0
6209662596,DP0031,40.0,23.3,0.0
6210602932,DP0049,50.0,20.9,0.0
6206956889,DP0041,65.0,50.6,0.0
6210639416,DP0041,50.0,36.3,0.0
6210834239,DP0007,65.0,58.8,0.0
6203583820,DP0041,75.0,66.9,0.0
6206361631,DP0041,50.0,35.3,0.0
6209509486,DP0041,70.0,41.1,0.0
6205234388,DP0049,50.0,53.2,1.0
6208952391,DP0024,45.0,34.1,0.0
6200281420,DP0044,55.0,42.0,0.0
6202410241,DP0043,50.0,49.1,0.0
6193400017,,,,
6206332248,DP0039,65.0,60.7,0.0
6201014743,DP0048,45.0,61.2,1.0
6208940488,DP0006,40.0,29.3,0.0
6202936519,DP0041,50.0,42.2,0.0
6206095704,DP0048,50.0,37.4,0.0
6204862083,DP0041,45.0,46.0,1.0
6207605239,DP0013,50.0,28.0,0.0
6198266659,DP0041,65.0,44.8,0.0
6207570675,DP0015,40.0,30.5,0.0
6182705353,DP0041,55.0,28.3,0.0
6204194649,DP0005,50.0,60.1,1.0
6206427002,DP0041,65.0,43.4,0.0
6203987825,DP0041,40.0,41.3,1.0
6200793882,DP0041,50.0,56.3,1.0
6204471766,DP0041,50.0,38.3,0.0
6202913694,DP0041,65.0,67.7,1.0
6200751061,DP0041,50.0,31.6,0.0
6199237811,DP0008,50.0,22.2,0.0
6203232688,DP0041,55.0,47.1,0.0
6193292792,DP0010,75.0,66.7,0.0
6202145809,DP0043,45.0,29.7,0.0
6201105699,DP0005,45.0,33.9,0.0
6193312922,DP0038,65.0,45.1,0.0
6200148793,DP0041,55.0,35.5,0.0
6194359691,DP0041,45.0,37.9,0.0
6195931643,DP0006,60.0,45.2,0.0
6195925054,DP0041,70.0,58.4,0.0
6193047710,DP0041,50.0,38.1,0.0
6196122911,DP0041,50.0,37.3,0.0
6198738975,DP0029,45.0,34.5,0.0
6193894597,DP0041,50.0,37.5,0.0
6197459363,DP0039,65.0,60.9,0.0
6197927767,DP0041,55.0,42.0,0.0
6195036124,DP0041,45.0,34.6,0.0
6191207395,DP0041,40.0,44.0,1.0
6200017587,DP0018,50.0,29.2,0.0
6200690859,DP0001,55.0,44.8,0.0
6198259554,DP0010,50.0,36.0,0.0
6200553910,DP0007,50.0,38.8,0.0
6195503387,DP0039,65.0,60.8,0.0
6188146587,DP0041,60.0,61.3,1.0
6195384123,DP0015,60.0,48.9,0.0
6198161592,DP0044,45.0,23.5,0.0
6198905730,DP0002,75.0,49.9,0.0
6198366615,DP0041,50.0,45.0,0.0
6199061396,DP0041,50.0,38.7,0.0
6199331668,DP0029,45.0,38.3,0.0
6193517117,DP0005,45.0,17.8,0.0
6220535950,DP0041,55.0,44.3,0.0
6227296314,DP0032,40.0,25.9,0.0
6225708148,DP0044,40.0,24.1,0.0
6227664094,DP0041,45.0,26.0,0.0
6225240584,DP0044,50.0,35.2,0.0
6224408506,DP0015,55.0,41.8,0.0
6224061886,DP0041,40.0,37.8,0.0
6226290354,DP0041,50.0,25.6,0.0
6221663829,DP0041,60.0,48.3,0.0
6223369880,DP0015,50.0,23.3,0.0
