order_id,partner_id,promised_sla_minutes,actual_fulfillment_minutes,is_late
6573397366,DP0005,65.0,39.7,0.0
6573397367,DP0021,65.0,46.7,0.0
6573397368,DP0041,65.0,46.3,0.0
6573397369,DP0041,65.0,38.5,0.0
6573397370,DP0005,50.0,31.7,0.0
6573397371,DP0041,50.0,31.0,0.0
6573397372,DP0005,50.0,26.7,0.0
6573397373,DP0003,50.0,27.9,0.0
6573397374,DP0047,50.0,32.2,0.0
6573397375,DP0005,50.0,29.0,0.0
6573397376,DP0041,50.0,33.2,0.0
6573397377,DP0041,65.0,38.5,0.0
6573397378,DP0021,65.0,51.5,0.0
6573397379,DP0005,65.0,52.3,0.0
6573397380,DP0041,65.0,48.4,0.0
6573397381,DP0009,40.0,25.0,0.0
6573397382,DP0046,40.0,38.9,0.0
6573397383,DP0041,40.0,19.2,0.0
6573397384,DP0041,40.0,23.9,0.0
6573397385,DP0041,40.0,19.8,0.0
6573397386,DP0041,40.0,22.2,0.0
6573397387,DP0041,40.0,21.2,0.0
6573397388,DP0041,55.0,53.9,0.0
6573397389,DP0031,55.0,52.7,0.0
6573397390,DP0043,55.0,50.6,0.0
6573397391,DP0041,55.0,45.2,0.0
6573397392,DP0018,55.0,46.6,0.0
6573397393,DP0019,50.0,38.8,0.0
6573397394,DP0034,50.0,42.9,0.0
6573397395,DP0032,50.0,37.6,0.0
6573397396,DP0034,50.0,41.4,0.0
6573397397,DP0049,45.0,31.5,0.0
6573397398,DP0041,45.0,31.1,0.0
6573397399,DP0006,45.0,23.4,0.0
6573397400,DP0019,45.0,27.6,0.0
6573397401,DP0033,45.0,42.5,0.0
6573397402,,,,
6573397403,,,,
6573397404,,,,
6573397405,,,,
6573397406,,,,
6573397407,,,,
6573397408,DP0041,50.0,34.1,0.0
6573397409,DP0041,50.0,34.1,0.0
6573397410,DP0028,50.0,28.8,0.0
6573397411,DP0041,50.0,27.3,0.0
6573397412,DP0019,55.0,31.4,0.0
6573397413,DP0041,40.0,34.6,0.0
6573397414,DP0008,40.0,17.3,0.0
6573397415,DP0043,40.0,29.8,0.0
6573397416,DP0041,50.0,39.0,0.0
6573397417,DP0041,50.0,38.2,0.0
6573397418,DP0025,50.0,33.0,0.0
6573397419,DP0041,50.0,43.8,0.0
6573397420,DP0041,50.0,41.3,0.0
6573397421,DP0041,50.0,47.3,0.0
6573397422,DP0041,50.0,45.9,0.0
6573397423,DP0039,50.0,44.0,0.0
6573397424,DP0029,50.0,42.8,0.0
6573397425,DP0041,50.0,44.0,0.0
6573397426,DP0041,40.0,23.3,0.0
6573397427,DP0041,40.0,19.5,0.0
6573397428,DP0033,40.0,24.9,0.0
6573397429,DP0009,40.0,21.1,0.0
6573397430,DP0041,40.0,23.5,0.0
6573397431,DP0041,40.0,20.6,0.0
6573397432,DP0043,40.0,19.9,0.0
6573397433,DP0041,55.0,26.6,0.0
6573397434,DP0043,55.0,41.3,0.0
6573397435,DP0043,55.0,49.1,0.0
6573397436,DP0041,40.0,30.0,0.0
6573397437,DP0041,40.0,48.1,1.0
6573397438,DP0014,40.0,33.3,0.0
6573397439,DP0041,50.0,29.6,0.0
6573397440,DP0041,40.0,31.5,0.0
6573397441,DP0039,85.0,59.9,0.0
6573397442,DP0012,40.0,32.8,0.0
6573397443,DP0021,85.0,54.7,0.0
6573397444,DP0019,40.0,31.3,0.0
6573397445,DP0005,40.0,33.3,0.0
6573397446,DP0037,40.0,34.8,0.0
6573397447,DP0011,60.0,57.1,0.0
6573397448,DP0041,60.0,52.4,0.0
6573397449,DP0041,65.0,48.4,0.0
6573397450,DP0023,50.0,40.4,0.0
6573397451,DP0041,50.0,43.9,0.0
6573397452,DP0041,50.0,42.5,0.0
6573397453,DP0043,50.0,43.7,0.0
6573397454,DP0043,50.0,47.6,0.0
6573397455,DP0047,50.0,43.7,0.0
6573397456,DP0047,50.0,50.0,0.0
6573397457,DP0015,40.0,37.7,0.0
6573397458,DP0034,45.0,23.1,0.0
6573397459,DP0003,40.0,31.5,0.0
6573397460,DP0005,40.0,18.7,0.0
6573397461,DP0043,40.0,34.5,0.0
6573397462,DP0039,40.0,20.7,0.0
6573397463,DP0041,40.0,23.8,0.0
6573397464,DP0043,40.0,20.7,0.0
6573397465,DP0028,40.0,20.6,0.0
6573397466,DP0043,45.0,33.0,0.0
6573397467,DP0043,45.0,35.7,0.0
6573397468,DP0041,55.0,54.8,0.0
6573397469,DP0016,45.0,55.2,1.0
6573397470,DP0021,45.0,34.7,0.0
6573397471,DP0041,50.0,32.0,0.0
6573397472,DP0023,50.0,44.5,0.0
6573397473,DP0041,40.0,24.2,0.0
6573397474,DP0021,40.0,19.6,0.0
6573397475,DP0050,40.0,38.7,0.0
6573397476,DP0012,40.0,22.9,0.0
6573397477,DP0043,40.0,31.1,0.0
6573397478,DP0041,40.0,21.5,0.0
6573397479,DP0045,40.0,34.1,0.0
6573397480,DP0019,50.0,40.9,0.0
6573397481,DP0041,50.0,37.3,0.0
6573397482,DP0041,50.0,41.7,0.0
6573397483,DP0041,50.0,41.5,0.0
6573397484,DP0023,50.0,43.4,0.0
6573397485,DP0048,50.0,52.9,1.0
6573397486,DP0043,50.0,39.6,0.0
6573397487,DP0015,55.0,42.7,0.0
6573397488,DP0043,55.0,36.7,0.0
6573397489,DP0033,55.0,42.1,0.0
6573397490,DP0005,55.0,37.4,0.0
6573397491,DP0043,55.0,42.0,0.0
6573397492,DP0048,55.0,50.6,0.0
6573397493,DP0015,55.0,38.5,0.0
6573397494,DP0010,55.0,29.6,0.0
6573397495,DP0019,55.0,34.2,0.0
6573397496,DP0041,55.0,64.8,1.0
6573397497,DP0020,50.0,35.1,0.0
6573397498,DP0002,50.0,24.3,0.0
6573397499,DP0041,50.0,36.0,0.0
6573397500,DP0043,50.0,26.6,0.0
6573397501,DP0027,50.0,26.1,0.0
6573397502,DP0041,50.0,31.4,0.0
6573397503,DP0012,50.0,32.1,0.0
6573397504,DP0041,50.0,34.6,0.0
6573397505,DP0002,50.0,34.3,0.0
6573397506,DP0041,50.0,41.7,0.0
6573397507,DP0008,50.0,42.0,0.0
6573397508,DP0041,50.0,41.1,0.0
6573397509,DP0041,50.0,36.1,0.0
6573397510,DP0038,50.0,41.3,0.0
6573397511,DP0041,50.0,41.7,0.0
6573397512,DP0041,50.0,42.7,0.0
6573397513,DP0041,75.0,59.9,0.0
6573397514,DP0045,55.0,32.1,0.0
6573397515,DP0041,55.0,27.8,0.0
6573397516,DP0041,55.0,42.0,0.0
6573397517,DP0049,55.0,31.7,0.0
6573397518,DP0003,85.0,90.2,1.0
6573397519,DP0048,85.0,104.1,1.0
6573397520,DP0041,40.0,47.0,1.0
6573397521,DP0050,40.0,73.7,1.0
6573397522,DP0019,45.0,39.6,0.0
6573397523,DP0041,45.0,30.4,0.0
6573397524,DP0041,45.0,66.7,1.0
6573397525,DP0041,45.0,64.6,1.0
6573397526,DP0041,45.0,68.3,1.0
6573397527,DP0041,45.0,28.5,0.0
6573397528,DP0041,45.0,66.3,1.0
6573397529,DP0008,45.0,70.4,1.0
6573397530,DP0043,55.0,30.6,0.0
6573397531,DP0005,55.0,34.7,0.0
6573397532,DP0026,55.0,35.0,0.0
6573397533,DP0041,55.0,33.4,0.0
6573397534,DP0015,55.0,35.4,0.0
6573397535,DP0039,55.0,32.1,0.0
6573397536,DP0028,55.0,39.2,0.0
6573397537,DP0028,55.0,46.1,0.0
6573397538,DP0041,55.0,41.3,0.0
6573397539,DP0043,55.0,38.7,0.0
6573397540,DP0008,55.0,44.8,0.0
6573397541,DP0041,55.0,46.3,0.0
6573397542,DP0005,50.0,40.8,0.0
6573397543,DP0041,45.0,39.2,0.0
6573397544,DP0009,50.0,40.6,0.0
6573397545,DP0043,60.0,30.5,0.0
6573397546,DP0041,60.0,38.5,0.0
6573397547,DP0041,60.0,33.1,0.0
6573397548,DP0005,60.0,47.8,0.0
6573397549,DP0041,60.0,36.8,0.0
6573397550,DP0041,60.0,50.9,0.0
6573397551,DP0041,60.0,31.9,0.0
6573397552,DP0043,60.0,74.7,1.0
6573397553,DP0005,60.0,70.2,1.0
6573397554,DP0019,60.0,69.2,1.0
6573397555,DP0044,60.0,65.8,1.0
6573397556,DP0018,60.0,70.5,1.0
6573397557,DP0041,60.0,72.3,1.0
6573397558,DP0033,60.0,72.0,1.0
6573397559,DP0041,55.0,30.9,0.0
6573397560,DP0029,55.0,30.7,0.0
6573397561,DP0038,55.0,32.6,0.0
6573397562,DP0041,55.0,29.1,0.0
6573397563,DP0041,55.0,27.6,0.0
6573397564,DP0041,55.0,32.5,0.0
6573397565,DP0044,50.0,61.4,1.0
6573397566,DP0041,95.0,71.9,0.0
6573397567,DP0041,50.0,62.5,1.0
6573397568,DP0041,50.0,63.6,1.0
6573397569,DP0005,50.0,30.9,0.0
6573397570,DP0041,50.0,47.4,0.0
6573397571,DP0043,50.0,50.5,1.0
6573397572,DP0043,50.0,25.7,0.0
6573397573,DP0028,40.0,32.7,0.0
6573397574,DP0041,40.0,23.3,0.0
6573397575,DP0041,40.0,29.4,0.0
6573397576,DP0041,40.0,28.5,0.0
6573397577,DP0034,40.0,24.4,0.0
6573397578,DP0041,40.0,32.3,0.0
6573397579,DP0005,50.0,34.7,0.0
6573397580,DP0039,50.0,36.1,0.0
6573397581,DP0043,50.0,35.8,0.0
6573397582,DP0041,50.0,35.1,0.0
6573397583,DP0002,40.0,35.6,0.0
6573397584,DP0041,45.0,30.8,0.0
6573397585,DP0039,40.0,38.8,0.0
6573397586,DP0019,50.0,41.4,0.0
6573397587,DP0048,50.0,29.6,0.0
6573397588,DP0041,50.0,23.5,0.0
6573397589,DP0041,55.0,43.4,0.0
6573397590,DP0041,55.0,50.1,0.0
6573397591,DP0041,55.0,43.4,0.0
6573397592,DP0043,55.0,50.4,0.0
6573397593,DP0009,55.0,43.4,0.0
6573397594,DP0007,55.0,39.6,0.0
6573397595,DP0008,55.0,36.7,0.0
6573397596,DP0041,40.0,25.3,0.0
6573397597,DP0005,40.0,21.8,0.0
6573397598,DP0028,40.0,25.6,0.0
6573397599,DP0014,40.0,18.5,0.0
6573397600,DP0043,40.0,27.9,0.0
6573397601,DP0041,40.0,24.0,0.0
6573397602,DP0049,40.0,25.6,0.0
6573397603,DP0029,50.0,26.2,0.0
6573397604,DP0041,45.0,44.6,0.0
6573397605,DP0028,45.0,46.0,1.0
6573397606,DP0043,45.0,41.8,0.0
6573397607,DP0041,45.0,43.9,0.0
6573397608,DP0041,55.0,52.8,0.0
6573397609,DP0043,55.0,35.9,0.0
6573397610,DP0041,40.0,31.8,0.0
6573397611,DP0034,40.0,25.3,0.0
6573397612,DP0003,40.0,23.1,0.0
6573397613,DP0019,40.0,15.4,0.0
6573397614,DP0041,45.0,24.3,0.0
6573397615,DP0041,50.0,30.0,0.0
6573397616,DP0027,50.0,29.4,0.0
6573397617,DP0041,75.0,43.4,0.0
6573397618,DP0041,75.0,51.3,0.0
6573397619,DP0047,55.0,32.1,0.0
6573397620,DP0012,55.0,26.0,0.0
6573397621,DP0041,55.0,26.7,0.0
6573397622,DP0041,55.0,35.9,0.0
6573397623,DP0041,55.0,31.9,0.0
6573397624,DP0039,55.0,34.4,0.0
6573397625,DP0041,55.0,32.4,0.0
6573397626,DP0021,65.0,68.9,1.0
6573397627,DP0043,55.0,37.1,0.0
6573397628,DP0012,65.0,68.5,1.0
6573397629,DP0041,55.0,45.7,0.0
6573397630,DP0027,65.0,61.8,0.0
6573397631,DP0038,65.0,70.1,1.0
6573397632,DP0005,45.0,20.6,0.0
6573397633,DP0041,45.0,22.9,0.0
6573397634,DP0041,45.0,22.3,0.0
6573397635,DP0041,45.0,22.3,0.0
6573397636,DP0005,45.0,23.5,0.0
6573397637,DP0041,50.0,38.4,0.0
6573397638,DP0047,55.0,54.1,0.0
6573397639,DP0021,55.0,62.0,1.0
6573397640,DP0041,55.0,58.0,1.0
6573397641,DP0041,55.0,65.1,1.0
6573397642,DP0041,55.0,58.3,1.0
6573397643,DP0038,55.0,57.9,1.0
6573397644,DP0041,55.0,59.9,1.0
6573397645,DP0041,45.0,33.7,0.0
6573397646,DP0047,45.0,35.5,0.0
6573397647,DP0037,45.0,28.6,0.0
6573397648,DP0041,45.0,39.3,0.0
6573397649,DP0041,45.0,38.6,0.0
6573397650,DP0028,45.0,39.7,0.0
6573397651,DP0005,40.0,37.8,0.0
6573397652,DP0041,40.0,22.0,0.0
6573397653,DP0043,40.0,31.8,0.0
6573397654,DP0047,40.0,27.9,0.0
6573397655,DP0043,40.0,25.5,0.0
6573397656,DP0016,50.0,32.1,0.0
6573397657,DP0009,50.0,25.3,0.0
6573397658,DP0041,50.0,32.7,0.0
6573397659,DP0007,50.0,27.3,0.0
6573397660,DP0037,50.0,34.7,0.0
6573397661,DP0023,50.0,26.4,0.0
6573397662,DP0041,50.0,33.4,0.0
6573397663,DP0043,50.0,37.3,0.0
6573397664,DP0041,50.0,32.8,0.0
6573397665,DP0048,50.0,42.9,0.0
6573397666,DP0043,50.0,30.9,0.0
6573397667,DP0019,50.0,30.9,0.0
6573397668,DP0041,50.0,45.0,0.0
6573397669,DP0043,50.0,33.9,0.0
6573397670,DP0041,55.0,36.5,0.0
6573397671,DP0015,55.0,40.8,0.0
6573397672,DP0041,55.0,66.5,1.0
6573397673,DP0043,55.0,70.6,1.0
6573397674,DP0045,55.0,69.7,1.0
6573397675,DP0006,55.0,40.7,0.0
6573397676,DP0043,50.0,31.8,0.0
6573397677,DP0005,50.0,28.4,0.0
6573397678,DP0041,50.0,35.5,0.0
6573397679,DP0015,55.0,52.8,0.0
6573397680,DP0027,50.0,36.3,0.0
6573397681,DP0027,50.0,39.8,0.0
6573397682,DP0020,40.0,29.9,0.0
6573397683,DP0049,90.0,85.6,0.0
6573397684,DP0038,90.0,84.5,0.0
6573397685,DP0043,50.0,39.6,0.0
6573397686,DP0033,50.0,44.3,0.0
6573397687,DP0004,50.0,47.0,0.0
6573397688,DP0048,50.0,55.3,1.0
6573397689,DP0041,50.0,39.9,0.0
6573397690,DP0007,50.0,44.7,0.0
6573397691,DP0011,45.0,40.3,0.0
6573397692,DP0043,45.0,33.9,0.0
6573397693,DP0043,45.0,40.3,0.0
6573397694,DP0041,65.0,68.4,1.0
6573397695,DP0043,65.0,71.6,1.0
6573397696,DP0043,65.0,66.9,1.0
6573397697,DP0015,65.0,62.9,0.0
6573397698,DP0032,40.0,30.0,0.0
6573397699,DP0039,45.0,28.3,0.0
6573397700,DP0023,45.0,27.0,0.0
6573397701,DP0041,40.0,26.9,0.0
6573397702,DP0041,40.0,32.3,0.0
6573397703,DP0050,40.0,42.8,1.0
6573397704,DP0047,40.0,30.1,0.0
6573397705,DP0025,40.0,29.2,0.0
6573397706,DP0041,40.0,27.3,0.0
6573397707,DP0041,40.0,26.2,0.0
6573397708,DP0041,65.0,42.1,0.0
6573397709,DP0041,65.0,42.8,0.0
6573397710,DP0043,65.0,42.8,0.0
6573397711,DP0041,65.0,37.8,0.0
6573397712,DP0002,65.0,40.4,0.0
6573397713,DP0005,65.0,41.2,0.0
6573397714,DP0033,65.0,41.9,0.0
6573397715,DP0006,50.0,39.3,0.0
6573397716,DP0004,50.0,57.9,1.0
6573397717,DP0028,40.0,29.7,0.0
6573397718,DP0015,55.0,44.8,0.0
6573397719,DP0043,55.0,57.2,1.0
6573397720,DP0041,40.0,38.0,0.0
6573397721,DP0041,40.0,31.4,0.0
6573397722,DP0041,40.0,24.0,0.0
6573397723,DP0041,40.0,28.6,0.0
6573397724,DP0041,40.0,31.5,0.0
6573397725,DP0041,70.0,59.1,0.0
6573397726,DP0043,70.0,53.6,0.0
6573397727,DP0043,70.0,52.5,0.0
6573397728,DP0041,70.0,55.5,0.0
6573397729,DP0041,70.0,55.8,0.0
6573397730,DP0041,70.0,56.6,0.0
6573397731,DP0024,70.0,47.1,0.0
6573397732,DP0041,45.0,25.7,0.0
6573397733,DP0006,45.0,23.6,0.0
6573397734,DP0041,45.0,31.6,0.0
6573397735,DP0041,45.0,22.0,0.0
6573397736,DP0012,45.0,31.2,0.0
6573397737,DP0003,45.0,22.8,0.0
6573397738,DP0041,45.0,28.2,0.0
6573397739,DP0006,65.0,46.4,0.0
6573397740,DP0041,65.0,58.9,0.0
6573397741,DP0041,65.0,36.8,0.0
6573397742,DP0038,65.0,41.1,0.0
6573397743,DP0005,65.0,40.5,0.0
6573397744,DP0041,65.0,51.1,0.0
6573397745,DP0041,65.0,57.5,0.0
6573397746,DP0017,55.0,36.6,0.0
6573397747,DP0007,55.0,39.7,0.0
6573397748,DP0015,55.0,36.4,0.0
6573397749,DP0041,55.0,39.0,0.0
6573397750,DP0041,55.0,38.7,0.0
6573397751,DP0019,50.0,28.2,0.0
6573397752,DP0041,50.0,22.3,0.0
6573397753,DP0043,50.0,37.2,0.0
6573397754,DP0041,50.0,23.6,0.0
6573397755,DP0041,50.0,45.2,0.0
6573397756,DP0019,50.0,25.7,0.0
6573397757,DP0007,50.0,39.1,0.0
6573397758,DP0041,50.0,25.8,0.0
6573397759,DP0020,50.0,24.9,0.0
6573397760,DP0042,45.0,26.8,0.0
6573397761,DP0001,45.0,32.9,0.0
6573397762,DP0043,50.0,26.2,0.0
6573397763,DP0044,50.0,28.5,0.0
6573397764,DP0047,50.0,29.9,0.0
6573397765,DP0005,45.0,27.7,0.0
6573397766,DP0042,45.0,33.7,0.0
6573397767,DP0015,55.0,60.5,1.0
6573397768,DP0028,55.0,45.0,0.0
6573397769,DP0005,55.0,59.3,1.0
6573397770,DP0043,55.0,37.0,0.0
6573397771,DP0041,55.0,43.4,0.0
6573397772,DP0047,55.0,48.1,0.0
6573397773,DP0043,50.0,22.9,0.0
6573397774,DP0030,50.0,31.3,0.0
6573397775,DP0044,60.0,42.0,0.0
6573397776,DP0006,60.0,40.3,0.0
6573397777,DP0041,55.0,40.7,0.0
6573397778,DP0025,60.0,43.3,0.0
6573397779,DP0009,60.0,46.6,0.0
6573397780,DP0013,55.0,37.4,0.0
6573397781,DP0041,55.0,33.5,0.0
6573397782,DP0002,85.0,58.6,0.0
6573397783,DP0004,85.0,73.2,0.0
6573397784,DP0030,70.0,40.9,0.0
6573397785,DP0041,85.0,59.6,0.0
6573397786,DP0008,85.0,60.7,0.0
6573397787,DP0024,70.0,38.4,0.0
6573397788,DP0021,70.0,40.2,0.0
6573397789,DP0015,45.0,18.8,0.0
6573397790,DP0015,55.0,42.3,0.0
6573397791,DP0041,55.0,64.1,1.0
6573397792,DP0021,55.0,40.1,0.0
6573397793,DP0002,55.0,62.4,1.0
6573397794,DP0041,55.0,63.6,1.0
6573397795,DP0041,55.0,46.8,0.0
6573397796,DP0044,55.0,62.6,1.0
6573397797,DP0026,50.0,35.8,0.0
6573397798,DP0043,50.0,28.1,0.0
6573397799,DP0043,50.0,26.9,0.0
6573397800,DP0005,50.0,31.2,0.0
6573397801,DP0041,40.0,45.3,1.0
6573397802,DP0041,40.0,46.5,1.0
6573397803,DP0019,40.0,42.6,1.0
6573397804,DP0005,40.0,43.5,1.0
6573397805,DP0024,40.0,38.5,0.0
6573397806,DP0020,40.0,45.0,1.0
6573397807,DP0041,40.0,43.6,1.0
6573397808,DP0041,55.0,32.8,0.0
6573397809,DP0005,55.0,40.0,0.0
6573397810,DP0043,55.0,40.1,0.0
6573397811,DP0040,45.0,30.8,0.0
6573397812,DP0041,45.0,29.4,0.0
6573397813,DP0041,45.0,47.7,1.0
6573397814,DP0012,45.0,20.1,0.0
6573397815,DP0047,45.0,27.9,0.0
6573397816,DP0041,45.0,47.3,1.0
6573397817,DP0019,45.0,45.5,1.0
6573397818,DP0041,40.0,29.5,0.0
6573397819,DP0043,40.0,28.8,0.0
6573397820,DP0041,40.0,33.0,0.0
6573397821,DP0023,40.0,27.9,0.0
6573397822,DP0025,45.0,30.4,0.0
6573397823,DP0005,45.0,37.2,0.0
6573397824,DP0005,45.0,31.3,0.0
6573397825,DP0041,45.0,28.4,0.0
6573397826,DP0009,45.0,18.5,0.0
6573397827,DP0043,45.0,22.1,0.0
6573397828,DP0038,45.0,33.0,0.0
6573397829,DP0034,65.0,37.8,0.0
6573397830,DP0049,65.0,40.3,0.0
6573397831,DP0011,65.0,36.2,0.0
6573397832,DP0041,65.0,41.9,0.0
6573397833,DP0043,65.0,44.0,0.0
6573397834,DP0041,65.0,52.0,0.0
6573397835,DP0038,65.0,46.4,0.0
6573397836,DP0041,40.0,20.7,0.0
6573397837,DP0008,40.0,18.4,0.0
6573397838,DP0041,40.0,24.6,0.0
6573397839,DP0041,40.0,14.7,0.0
6573397840,DP0043,50.0,35.1,0.0
6573397841,DP0041,50.0,31.2,0.0
6573397842,DP0015,50.0,43.2,0.0
6573397843,DP0043,50.0,39.8,0.0
6573397844,DP0044,50.0,51.5,1.0
6573397845,DP0041,50.0,52.0,1.0
6573397846,DP0041,50.0,41.3,0.0
6573397847,DP0041,55.0,26.4,0.0
6573397848,DP0041,45.0,36.3,0.0
6573397849,DP0043,45.0,30.4,0.0
6573397850,DP0015,45.0,20.5,0.0
6573397851,DP0007,45.0,27.8,0.0
6573397852,DP0005,45.0,31.6,0.0
6573397853,DP0047,45.0,24.8,0.0
6573397854,DP0041,45.0,32.7,0.0
6573397855,DP0008,55.0,43.7,0.0
6573397856,DP0028,55.0,41.5,0.0
6573397857,DP0005,55.0,42.9,0.0
6573397858,DP0041,55.0,32.6,0.0
6573397859,DP0026,55.0,49.5,0.0
6573397860,DP0043,50.0,39.6,0.0
6573397861,DP0041,50.0,34.2,0.0
6573397862,DP0038,50.0,34.0,0.0
6573397863,DP0041,50.0,42.5,0.0
6573397864,DP0041,50.0,32.6,0.0
6573397865,DP0041,50.0,36.4,0.0
6573397866,DP0003,50.0,36.6,0.0
6573397867,DP0041,55.0,38.0,0.0
6573397868,DP0009,55.0,43.0,0.0
6573397869,DP0042,55.0,39.2,0.0
6573397870,DP0041,55.0,43.6,0.0
6573397871,DP0048,55.0,58.1,1.0
6573397872,DP0041,55.0,42.8,0.0
6573397873,DP0040,55.0,36.8,0.0
6573397874,DP0005,60.0,47.2,0.0
6573397875,DP0032,60.0,49.2,0.0
6573397876,DP0038,40.0,28.8,0.0
6573397877,DP0041,40.0,46.8,1.0
6573397878,DP0001,40.0,49.4,1.0
6573397879,DP0002,40.0,44.6,1.0
6573397880,DP0041,40.0,44.8,1.0
6573397881,DP0009,40.0,31.2,0.0
6573397882,DP0041,40.0,28.2,0.0
6573397883,DP0015,45.0,43.0,0.0
6573397884,DP0028,45.0,21.7,0.0
6573397885,DP0041,45.0,24.6,0.0
6573397886,DP0041,50.0,23.1,0.0
6573397887,DP0008,50.0,36.6,0.0
6573397888,DP0021,50.0,24.5,0.0
6573397889,DP0041,50.0,24.9,0.0
6573397890,DP0015,50.0,38.9,0.0
6573397891,DP0005,50.0,43.0,0.0
6573397892,DP0041,50.0,36.4,0.0
6573397893,DP0021,50.0,26.8,0.0
6573397894,DP0043,55.0,34.8,0.0
6573397895,DP0041,55.0,37.1,0.0
6573397896,DP0033,55.0,29.6,0.0
6573397897,DP0041,55.0,38.6,0.0
6573397898,DP0041,55.0,38.8,0.0
6573397899,DP0041,55.0,39.0,0.0
6573397900,DP0043,55.0,32.9,0.0
6573397901,DP0041,60.0,37.6,0.0
6573397902,DP0041,60.0,38.0,0.0
6573397903,DP0019,60.0,35.3,0.0
6573397904,DP0041,55.0,43.9,0.0
6573397905,DP0041,60.0,39.7,0.0
6573397906,DP0041,55.0,33.6,0.0
6573397907,DP0041,55.0,37.5,0.0
6573397908,DP0041,45.0,27.2,0.0
6573397909,DP0041,40.0,25.3,0.0
6573397910,DP0041,40.0,48.3,1.0
6573397911,DP0041,40.0,55.7,1.0
6573397912,DP0021,40.0,52.0,1.0
6573397913,DP0041,40.0,49.2,1.0
6573397914,DP0005,40.0,37.4,0.0
6573397915,DP0008,40.0,32.5,0.0
6573397916,DP0041,40.0,30.6,0.0
6573397917,DP0026,40.0,36.2,0.0
6573397918,DP0043,40.0,45.7,1.0
6573397919,DP0041,40.0,26.9,0.0
6573397920,DP0050,40.0,47.5,1.0
6573397921,DP0041,50.0,36.9,0.0
6573397922,DP0041,50.0,38.0,0.0
6573397923,DP0041,50.0,34.7,0.0
6573397924,DP0041,50.0,42.1,0.0
6573397925,DP0048,50.0,48.7,0.0
6573397926,DP0042,50.0,41.8,0.0
6573397927,DP0043,50.0,48.7,0.0
6573397928,DP0041,45.0,30.0,0.0
6573397929,DP0043,45.0,25.6,0.0
6573397930,DP0041,45.0,20.7,0.0
6573397931,DP0042,45.0,25.4,0.0
6573397932,DP0041,45.0,20.6,0.0
6573397933,DP0041,45.0,27.4,0.0
6573397934,DP0015,45.0,26.1,0.0
6573397935,DP0015,70.0,40.8,0.0
6573397936,DP0041,70.0,39.8,0.0
6573397937,DP0041,75.0,45.1,0.0
6573397938,DP0041,75.0,43.2,0.0
6573397939,DP0015,75.0,50.4,0.0
6573397940,DP0041,75.0,51.5,0.0
6573397941,DP0048,75.0,55.7,0.0
6573397942,DP0046,65.0,62.3,0.0
6573397943,DP0041,65.0,42.2,0.0
6573397944,DP0041,45.0,34.0,0.0
6573397945,DP0043,45.0,31.1,0.0
6573397946,DP0012,45.0,38.8,0.0
6573397947,DP0041,45.0,37.7,0.0
6573397948,DP0013,45.0,29.9,0.0
6573397949,DP0041,45.0,32.4,0.0
6573397950,DP0041,45.0,32.6,0.0
6573397951,DP0005,40.0,43.3,1.0
6573397952,DP0047,40.0,45.9,1.0
6573397953,DP0039,40.0,45.7,1.0
6573397954,DP0043,40.0,35.9,0.0
6573397955,DP0032,40.0,42.8,1.0
6573397956,DP0049,40.0,34.1,0.0
6573397957,DP0015,40.0,34.5,0.0
6573397958,DP0043,40.0,44.9,1.0
6573397959,DP0041,40.0,41.2,1.0
6573397960,DP0043,50.0,44.1,0.0
6573397961,DP0003,50.0,41.3,0.0
6573397962,DP0041,50.0,29.3,0.0
6573397963,DP0008,50.0,45.2,0.0
6573397964,DP0005,50.0,25.0,0.0
6573397965,DP0011,50.0,44.5,0.0
6573397966,DP0033,50.0,40.4,0.0
6573397967,DP0048,40.0,32.9,0.0
6573397968,DP0041,70.0,49.5,0.0
6573397969,DP0027,70.0,85.8,1.0
6573397970,DP0019,70.0,53.4,0.0
6573397971,DP0027,70.0,87.4,1.0
6573397972,DP0008,70.0,49.2,0.0
6573397973,DP0043,70.0,84.0,1.0
6573397974,DP0033,55.0,40.1,0.0
6573397975,DP0009,40.0,24.1,0.0
6573397976,DP0019,40.0,43.1,1.0
6573397977,DP0041,40.0,22.5,0.0
6573397978,DP0021,40.0,16.6,0.0
6573397979,DP0041,40.0,29.1,0.0
6573397980,DP0041,40.0,21.6,0.0
6573397981,DP0008,40.0,36.3,0.0
6573397982,DP0002,40.0,25.8,0.0
6573397983,DP0041,40.0,43.7,1.0
6573397984,DP0043,40.0,23.6,0.0
6573397985,DP0019,40.0,19.7,0.0
6573397986,DP0049,40.0,39.0,0.0
6573397987,DP0041,40.0,21.7,0.0
6573397988,DP0048,40.0,37.7,0.0
6573397989,DP0042,50.0,28.3,0.0
6573397990,DP0005,50.0,37.2,0.0
6573397991,DP0041,75.0,47.3,0.0
6573397992,DP0026,60.0,43.1,0.0
6573397993,DP0002,60.0,41.7,0.0
6573397994,DP0041,60.0,40.8,0.0
6573397995,DP0041,60.0,42.2,0.0
6573397996,DP0041,60.0,37.1,0.0
6573397997,DP0023,60.0,37.1,0.0
6573397998,DP0041,45.0,40.4,0.0
6573397999,DP0043,45.0,42.0,0.0
6573398000,DP0039,45.0,24.8,0.0
6573398001,DP0005,45.0,54.4,1.0
6573398002,DP0041,45.0,51.4,1.0
6573398003,DP0041,40.0,26.0,0.0
